Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
4.260000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.447099999999999795e+02,3.380399999999999636e+02
4.270000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.449699999999999704e+02,3.379399999999999977e+02
4.280000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.452899999999999636e+02,3.379699999999999704e+02
4.290000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.456099999999999568e+02,3.382299999999999613e+02
4.300000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.459299999999999500e+02,3.384599999999999795e+02
4.310000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.460899999999999750e+02,3.384199999999999591e+02
4.320000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.463499999999999659e+02,3.385499999999999545e+02
4.330000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.465799999999999841e+02,3.384199999999999591e+02
4.340000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.468999999999999773e+02,3.385499999999999545e+02
4.350000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.472199999999999704e+02,3.389099999999999682e+02
4.360000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.474799999999999613e+02,3.390399999999999636e+02
4.370000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.475399999999999636e+02,3.391699999999999591e+02
4.380000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.478700000000000045e+02,3.391999999999999886e+02
4.390000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.481899999999999977e+02,3.390999999999999659e+02
4.400000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.484099999999999682e+02,3.392299999999999613e+02
4.410000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.485399999999999636e+02,3.395199999999999818e+02
4.420000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.488299999999999841e+02,3.397099999999999795e+02
4.430000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.491599999999999682e+02,3.398099999999999454e+02
4.440000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.494499999999999886e+02,3.398399999999999750e+02
4.450000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.495099999999999909e+02,3.397799999999999727e+02
